日期, 本地时间, 服务器时间, 交易所时间, 万得代码, 原始代码, 业务发生日(自然日), 交易日,状态,前收,开盘价,最高价,最低价,最新价,申卖价,申卖量,申买价,申买量,成交笔数,成交总量,成交总金额,委托买入总量,委托卖出总量,加权平均委买价格,加权平均委卖价格,IOPV净值估值,到期收益率,涨停价,跌停价,证券信息前缀,市盈率1,市盈率2,升跌2（对比上一笔）
20160913,135448057,135448057,93004000,831575.PT,831575,20160913,20160913,0( ),14000,0,0,0,0,14600 0 14700 0 0 0 0 0 0 0 ,1000 0 2000 0 0 0 0 0 0 0 ,14000 0 13900 0 0 0 0 0 0 0 ,31000 0 1000 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,112253000,831576.PT,831576,20160913,20160913,0( ),168000,168000,168900,168000,168900,169000 0 169700 0 171300 0 0 0 0 0 ,4000 0 1000 0 1000 0 0 0 0 0 ,165000 0 164400 0 162900 0 0 0 0 0 ,1000 0 1000 0 1000 0 0 0 0 0 ,0,3000,50490,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,134517000,831577.PT,831577,20160913,20160913,0( ),10000,0,0,0,0,10000 0 10500 0 11500 0 0 0 0 0 ,10000 0 2000 0 14000 0 0 0 0 0 ,10000 0 9800 0 9700 0 0 0 0 0 ,1000 0 70000 0 3000 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831578.PT,831578,20160913,20160913,0( ),100,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831579.PT,831579,20160913,20160913,0( ),57300,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831580.PT,831580,20160913,20160913,0( ),10000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831582.PT,831582,20160913,20160913,0( ),18000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,132928000,831583.PT,831583,20160913,20160913,0( ),47500,46600,46800,46600,46600,46800 0 47500 0 47800 0 0 0 0 0 ,3000 0 1000 0 5000 0 0 0 0 0 ,45900 0 45600 0 45500 0 0 0 0 0 ,3000 0 1000 0 1000 0 0 0 0 0 ,0,8000,37340,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831585.PT,831585,20160913,20160913,0( ),79000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93004000,831586.PT,831586,20160913,20160913,0( ),23500,0,0,0,0,24000 0 0 0 0 0 0 0 0 0 ,3000 0 0 0 0 0 0 0 0 0 ,22800 0 0 0 0 0 0 0 0 0 ,3000 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831587.PT,831587,20160913,20160913,0( ),12000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,100152000,831588.PT,831588,20160913,20160913,0( ),40500,41400,41400,41400,41400,41400 0 41500 0 0 0 0 0 0 0 ,1000 0 2000 0 0 0 0 0 0 0 ,39500 0 39400 0 0 0 0 0 0 0 ,2000 0 2000 0 0 0 0 0 0 0 ,0,2000,8280,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93004000,831589.PT,831589,20160913,20160913,0( ),38500,0,0,0,0,40000 0 0 0 0 0 0 0 0 0 ,2000 0 0 0 0 0 0 0 0 0 ,38000 0 0 0 0 0 0 0 0 0 ,2000 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93040000,831591.PT,831591,20160913,20160913,0( ),26900,0,0,0,0,27500 0 27600 0 0 0 0 0 0 0 ,2000 0 1000 0 0 0 0 0 0 0 ,26300 0 26200 0 0 0 0 0 0 0 ,1000 0 2000 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831592.PT,831592,20160913,20160913,0( ),65000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93004000,831594.PT,831594,20160913,20160913,0( ),28100,0,0,0,0,29400 0 0 0 0 0 0 0 0 0 ,3000 0 0 0 0 0 0 0 0 0 ,28000 0 0 0 0 0 0 0 0 0 ,3000 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,131816000,831597.PT,831597,20160913,20160913,0( ),35800,35900,35900,34200,35500,35500 0 35600 0 35800 0 0 0 0 0 ,1000 0 7000 0 3000 0 0 0 0 0 ,34300 0 34200 0 34100 0 0 0 0 0 ,3000 0 2000 0 3000 0 0 0 0 0 ,0,42000,147920,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93004000,831598.PT,831598,20160913,20160913,0( ),105000,0,0,0,0,105000 0 105200 0 0 0 0 0 0 0 ,1000 0 1000 0 0 0 0 0 0 0 ,100000 0 99800 0 0 0 0 0 0 0 ,1000 0 1000 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93004000,831600.PT,831600,20160913,20160913,0( ),22600,0,0,0,0,22800 0 23000 0 23100 0 0 0 0 0 ,3000 0 1000 0 1000 0 0 0 0 0 ,22100 0 22000 0 0 0 0 0 0 0 ,4000 0 1000 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,95653000,831601.PT,831601,20160913,20160913,0( ),60000,61100,61100,61100,61100,61100 0 61200 0 61500 0 0 0 0 0 ,5000 0 1000 0 1000 0 0 0 0 0 ,59000 0 58900 0 58800 0 0 0 0 0 ,2000 0 2000 0 4000 0 0 0 0 0 ,0,1000,6110,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,111741000,831602.PT,831602,20160913,20160913,0( ),13300,13400,13400,13300,13300,13400 0 13500 0 13700 0 0 0 0 0 ,1000 0 1000 0 1000 0 0 0 0 0 ,13100 0 12900 0 12800 0 0 0 0 0 ,1000 0 1000 0 1000 0 0 0 0 0 ,0,5000,6680,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93004000,831603.PT,831603,20160913,20160913,0( ),37400,0,0,0,0,37400 0 0 0 0 0 0 0 0 0 ,4000 0 0 0 0 0 0 0 0 0 ,35600 0 0 0 0 0 0 0 0 0 ,3000 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,110717000,831604.PT,831604,20160913,20160913,0( ),83000,0,0,0,0,84000 0 84100 0 84200 0 0 0 0 0 ,1000 0 1000 0 2000 0 0 0 0 0 ,80000 0 79900 0 79800 0 0 0 0 0 ,2000 0 1000 0 1000 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831606.PT,831606,20160913,20160913,0( ),10000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831607.PT,831607,20160913,20160913,0( ),200000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831608.PT,831608,20160913,20160913,0( ),20000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,130416000,831609.PT,831609,20160913,20160913,0( ),26000,26000,26500,25900,26000,26400 0 26500 0 26800 0 0 0 0 0 ,5000 0 2000 0 1000 0 0 0 0 0 ,25700 0 25600 0 25500 0 0 0 0 0 ,2000 0 2000 0 1000 0 0 0 0 0 ,0,27000,70270,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831611.PT,831611,20160913,20160913,0( ),575000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93004000,831612.PT,831612,20160913,20160913,0( ),32500,0,0,0,0,32600 0 33000 0 33100 0 0 0 0 0 ,2000 0 2000 0 1000 0 0 0 0 0 ,31600 0 31400 0 31000 0 0 0 0 0 ,1000 0 2000 0 2000 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93004000,831613.PT,831613,20160913,20160913,0( ),61000,0,0,0,0,61100 0 61200 0 0 0 0 0 0 0 ,2000 0 2000 0 0 0 0 0 0 0 ,58200 0 58100 0 0 0 0 0 0 0 ,2000 0 2000 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,103952000,831614.PT,831614,20160913,20160913,0( ),44800,44900,44900,44900,44900,45400 0 45700 0 0 0 0 0 0 0 ,2000 0 1000 0 0 0 0 0 0 0 ,43500 0 43200 0 0 0 0 0 0 0 ,1000 0 2000 0 0 0 0 0 0 0 ,0,1000,4490,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831615.PT,831615,20160913,20160913,0( ),22000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831616.PT,831616,20160913,20160913,0( ),33000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93004000,831618.PT,831618,20160913,20160913,0( ),45000,0,0,0,0,45100 0 45300 0 45400 0 0 0 0 0 ,30000 0 1000 0 3000 0 0 0 0 0 ,44000 0 43600 0 43200 0 0 0 0 0 ,20000 0 1000 0 2000 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,102528000,831619.PT,831619,20160913,20160913,0( ),60000,0,0,0,0,29900 0 60000 0 88800 0 0 0 0 0 ,30000 0 20000 0 2000 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93004000,831620.PT,831620,20160913,20160913,0( ),56100,0,0,0,0,56200 0 56500 0 0 0 0 0 0 0 ,1000 0 1000 0 0 0 0 0 0 0 ,53700 0 53400 0 0 0 0 0 0 0 ,1000 0 1000 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93004000,831621.PT,831621,20160913,20160913,0( ),49500,0,0,0,0,49500 0 50000 0 0 0 0 0 0 0 ,3000 0 3000 0 0 0 0 0 0 0 ,48000 0 47500 0 47100 0 0 0 0 0 ,1000 0 3000 0 2000 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,133905000,831622.PT,831622,20160913,20160913,0( ),75600,0,0,0,0,76000 0 0 0 0 0 0 0 0 0 ,4000 0 0 0 0 0 0 0 0 0 ,72300 0 72200 0 0 0 0 0 0 0 ,1000 0 3000 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831625.PT,831625,20160913,20160913,0( ),40000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,133653000,831626.PT,831626,20160913,20160913,0( ),34000,33300,34700,32300,32500,33300 0 33400 0 0 0 0 0 0 0 ,1000 0 1000 0 0 0 0 0 0 0 ,31800 0 31700 0 0 0 0 0 0 0 ,1000 0 1000 0 0 0 0 0 0 0 ,0,61000,205950,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93004000,831627.PT,831627,20160913,20160913,0( ),62000,0,0,0,0,63000 0 0 0 0 0 0 0 0 0 ,2000 0 0 0 0 0 0 0 0 0 ,59900 0 0 0 0 0 0 0 0 0 ,2000 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,134041000,831628.PT,831628,20160913,20160913,0( ),175000,175000,176800,173900,174600,181900 0 182000 0 182800 0 0 0 0 0 ,10000 0 1000 0 1000 0 0 0 0 0 ,174400 0 174100 0 174000 0 0 0 0 0 ,3000 0 6000 0 50000 0 0 0 0 0 ,0,6500000,113288980,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831630.PT,831630,20160913,20160913,0( ),50000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,134653000,831633.PT,831633,20160913,20160913,0( ),28000,0,0,0,0,27500 0 28000 0 150000 0 0 0 0 0 ,119000 0 200000 0 5000 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93004000,831634.PT,831634,20160913,20160913,0( ),49200,0,0,0,0,49300 0 49400 0 50000 0 0 0 0 0 ,5000 0 1000 0 1000 0 0 0 0 0 ,47500 0 47000 0 0 0 0 0 0 0 ,2000 0 1000 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93004000,831635.PT,831635,20160913,20160913,0( ),91800,0,0,0,0,84000 0 0 0 0 0 0 0 0 0 ,2000 0 0 0 0 0 0 0 0 0 ,79800 0 0 0 0 0 0 0 0 0 ,2000 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831639.PT,831639,20160913,20160913,0( ),65700,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,95218000,831640.PT,831640,20160913,20160913,0( ),129000,129000,129000,129000,129000,129000 0 129500 0 0 0 0 0 0 0 ,1000 0 1000 0 0 0 0 0 0 0 ,124000 0 123100 0 0 0 0 0 0 0 ,1000 0 1000 0 0 0 0 0 0 0 ,0,1000,12900,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831641.PT,831641,20160913,20160913,0( ),10100,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93204000,831643.PT,831643,20160913,20160913,0( ),60200,0,0,0,0,61000 0 61200 0 62100 0 0 0 0 0 ,3000 0 1000 0 1000 0 0 0 0 0 ,59000 0 58200 0 58000 0 0 0 0 0 ,2000 0 1000 0 2000 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831644.PT,831644,20160913,20160913,0( ),200000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,130853000,831647.PT,831647,20160913,20160913,0( ),59600,60700,60700,60700,60700,61500 0 61700 0 62400 0 0 0 0 0 ,1000 0 1000 0 1000 0 0 0 0 0 ,59500 0 59400 0 59300 0 0 0 0 0 ,1000 0 2000 0 1000 0 0 0 0 0 ,0,1000,6070,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93941000,831648.PT,831648,20160913,20160913,0( ),20000,0,0,0,0,48000 0 0 0 0 0 0 0 0 0 ,10000 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831649.PT,831649,20160913,20160913,0( ),8800,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831650.PT,831650,20160913,20160913,0( ),80000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,105216000,831651.PT,831651,20160913,20160913,0( ),59500,60100,60100,60100,60100,60800 0 60900 0 61000 0 0 0 0 0 ,1000 0 3000 0 2000 0 0 0 0 0 ,59500 0 58500 0 58000 0 0 0 0 0 ,1000 0 1000 0 1000 0 0 0 0 0 ,0,5000,30050,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831653.PT,831653,20160913,20160913,0( ),10000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,135128000,831654.PT,831654,20160913,20160913,0( ),97000,0,0,0,0,97000 0 0 0 0 0 0 0 0 0 ,40000 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,133640000,831656.PT,831656,20160913,20160913,0( ),10000,10000,10000,10000,10000,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,1982200,1982200,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831657.PT,831657,20160913,20160913,0( ),175500,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831660.PT,831660,20160913,20160913,0( ),65000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831661.PT,831661,20160913,20160913,0( ),10200,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93004000,831662.PT,831662,20160913,20160913,0( ),363000,0,0,0,0,371300 0 371400 0 371500 0 0 0 0 0 ,1000 0 4000 0 1000 0 0 0 0 0 ,353000 0 352900 0 352800 0 0 0 0 0 ,1000 0 4000 0 1000 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,102940000,831663.PT,831663,20160913,20160913,0( ),19300,19300,20000,19300,19700,20200 0 20300 0 0 0 0 0 0 0 ,2000 0 4000 0 0 0 0 0 0 0 ,19300 0 19200 0 0 0 0 0 0 0 ,4000 0 2000 0 0 0 0 0 0 0 ,0,15000,29500,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831664.PT,831664,20160913,20160913,0( ),10000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,105204000,831666.PT,831666,20160913,20160913,0( ),39000,40300,40500,40300,40500,40500 0 40600 0 40800 0 0 0 0 0 ,5000 0 1000 0 2000 0 0 0 0 0 ,39100 0 39000 0 38800 0 0 0 0 0 ,1000 0 3000 0 2000 0 0 0 0 0 ,0,3000,12110,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831667.PT,831667,20160913,20160913,0( ),10000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93853000,831668.PT,831668,20160913,20160913,0( ),45800,0,0,0,0,19800 0 0 0 0 0 0 0 0 0 ,6000 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,93004000,831669.PT,831669,20160913,20160913,0( ),37000,0,0,0,0,37000 0 37500 0 37800 0 0 0 0 0 ,2000 0 1000 0 1000 0 0 0 0 0 ,36000 0 35700 0 35200 0 0 0 0 0 ,1000 0 1000 0 2000 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,83436000,831670.PT,831670,20160913,20160913,0( ),40000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448057,135448057,133940000,831671.PT,831671,20160913,20160913,0( ),13800,0,0,0,0,16500 0 18000 0 20000 0 0 0 0 0 ,8000 0 2000 0 5000 0 0 0 0 0 ,10000 0 0 0 0 0 0 0 0 0 ,1000 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
