日期,本地时间,服务器时间,交易所时间,万得代码,原始代码,业务发生日(自然日),交易日,状态,昨持仓,昨收盘价,昨结算,开盘价,最高价,最低价,最新价,成交总量,成交总金额,持仓总量,今收盘,今结算,涨停价,跌停价,昨虚实度,今虚实度,申卖价,申卖量,申买价,申买量
20160922,122122488,122122488,112952500,rb1704.SHF,rb1704,20160922,20160922,0( ),1052,22860000,22700000,22960000,23510000,22960000,23330000,168,3922200,1060,23330000,0,24060000,21330000,0,0,23520000 0 0 0 0 ,1 0 0 0 0 ,21800000 0 0 0 0 ,2 0 0 0 0 
20160922,122122488,122122488,112952500,rb1705.SHF,rb1705,20160922,20160922,0( ),501342,22750000,22760000,22710000,23610000,22700000,23420000,271760,6312250260,517202,23420000,0,24120000,21390000,0,0,23430000 0 0 0 0 ,215 0 0 0 0 ,23420000 0 0 0 0 ,36 0 0 0 0 
20160922,122122488,122122488,112952500,rb1706.SHF,rb1706,20160922,20160922,0( ),1982,22650000,22680000,22710000,23490000,22710000,23320000,88,2035080,1968,23320000,0,24040000,21310000,0,0,23330000 0 0 0 0 ,1 0 0 0 0 ,23040000 0 0 0 0 ,3 0 0 0 0 
20160922,122122488,122122488,112952500,rb1707.SHF,rb1707,20160922,20160922,0( ),1010,22740000,22770000,22790000,23510000,22790000,23420000,230,5347600,1090,23420000,0,24130000,21400000,0,0,23410000 0 0 0 0 ,1 0 0 0 0 ,23060000 0 0 0 0 ,35 0 0 0 0 
20160922,122122488,122122488,112952500,rb1709.SHF,rb1709,20160922,20160922,0( ),78,22900000,22940000,23010000,23800000,23010000,23670000,64,1491300,100,23670000,0,24310000,21560000,0,0,23640000 0 0 0 0 ,1 0 0 0 0 ,23200000 0 0 0 0 ,1 0 0 0 0 
20160922,122122488,122122488,112952500,ru1611.SHF,ru1611,20160922,20160922,0( ),30270,110850000,110500000,110500000,115550000,110350000,114750000,7934,898468700,30440,114750000,0,117100000,103850000,0,0,114800000 0 0 0 0 ,1 0 0 0 0 ,114700000 0 0 0 0 ,1 0 0 0 0 
20160922,122122488,122122488,112952500,ru01.SHF,ru01,20160922,20160922,0( ),30270,110850000,110500000,110500000,115550000,110350000,114750000,7934,898468700,30440,114750000,0,117100000,103850000,0,0,114800000 0 0 0 0 ,1 0 0 0 0 ,114700000 0 0 0 0 ,1 0 0 0 0 
20160922,122122488,122122488,112952500,ru1701.SHF,ru1701,20160922,20160922,0( ),283812,132250000,131950000,132400000,136800000,131500000,135750000,639006,85816579500,310996,135750000,0,139850000,124000000,0,0,135800000 0 0 0 0 ,102 0 0 0 0 ,135750000 0 0 0 0 ,29 0 0 0 0 
20160922,122122488,122122488,112952500,ru.SHF,ru,20160922,20160922,0( ),283812,132250000,131950000,132400000,136800000,131500000,135750000,639006,85816579500,310996,135750000,0,139850000,124000000,0,0,135800000 0 0 0 0 ,102 0 0 0 0 ,135750000 0 0 0 0 ,29 0 0 0 0 
20160922,122122488,122122488,112952500,ru02.SHF,ru02,20160922,20160922,0( ),283812,132250000,131950000,132400000,136800000,131500000,135750000,639006,85816579500,310996,135750000,0,139850000,124000000,0,0,135800000 0 0 0 0 ,102 0 0 0 0 ,135750000 0 0 0 0 ,29 0 0 0 0 
20160922,122122488,122122488,112952500,ru1703.SHF,ru1703,20160922,20160922,0( ),594,132700000,132700000,133200000,137000000,132750000,136500000,70,9434600,610,136500000,0,140650000,124700000,0,0,0 0 0 0 0 ,0 0 0 0 0 ,124800000 0 0 0 0 ,2 0 0 0 0 
20160922,122122488,122122488,112952500,ru03.SHF,ru03,20160922,20160922,0( ),594,132700000,132700000,133200000,137000000,132750000,136500000,70,9434600,610,136500000,0,140650000,124700000,0,0,0 0 0 0 0 ,0 0 0 0 0 ,124800000 0 0 0 0 ,2 0 0 0 0 
20160922,122122488,122122488,112952500,ru1707.SHF,ru1707,20160922,20160922,0( ),44,134050000,134000000,135300000,136650000,135300000,136650000,6,816000,44,136650000,0,142000000,125950000,0,0,0 0 0 0 0 ,0 0 0 0 0 ,132400000 0 0 0 0 ,1 0 0 0 0 
20160922,122122488,122122488,112952500,ru1708.SHF,ru1708,20160922,20160922,0( ),34,133200000,133750000,134850000,136150000,134850000,136150000,6,813200,36,136150000,0,141750000,125700000,0,0,0 0 0 0 0 ,0 0 0 0 0 ,135900000 0 0 0 0 ,1 0 0 0 0 
20160922,122122488,122122488,112953000,zn1611.SHF,zn1611,20160922,20160922,0( ),252536,179350000,180050000,179400000,180450000,177200000,179750000,312228,27927491550,241874,179750000,0,189050000,171000000,0,0,179800000 0 0 0 0 ,47 0 0 0 0 ,179700000 0 0 0 0 ,106 0 0 0 0 
20160922,122122488,122122488,112953000,zn.SHF,zn,20160922,20160922,0( ),252536,179350000,180050000,179400000,180450000,177200000,179750000,312228,27927491550,241874,179750000,0,189050000,171000000,0,0,179800000 0 0 0 0 ,47 0 0 0 0 ,179700000 0 0 0 0 ,106 0 0 0 0 
20160922,122122488,122122488,112953000,zn01.SHF,zn01,20160922,20160922,0( ),252536,179350000,180050000,179400000,180450000,177200000,179750000,312228,27927491550,241874,179750000,0,189050000,171000000,0,0,179800000 0 0 0 0 ,47 0 0 0 0 ,179700000 0 0 0 0 ,106 0 0 0 0 
20160922,122122488,122122488,112953000,zn1612.SHF,zn1612,20160922,20160922,0( ),133642,179050000,179750000,179100000,180200000,177000000,179550000,109978,9826774000,139828,179550000,0,188700000,170750000,0,0,179550000 0 0 0 0 ,19 0 0 0 0 ,179500000 0 0 0 0 ,44 0 0 0 0 
20160922,122122488,122122488,112953000,zn02.SHF,zn02,20160922,20160922,0( ),133642,179050000,179750000,179100000,180200000,177000000,179550000,109978,9826774000,139828,179550000,0,188700000,170750000,0,0,179550000 0 0 0 0 ,19 0 0 0 0 ,179500000 0 0 0 0 ,44 0 0 0 0 
20160922,122122488,122122488,112953000,zn1701.SHF,zn1701,20160922,20160922,0( ),59582,178900000,179550000,179400000,180100000,176900000,179500000,31316,2796100900,61836,179500000,0,188500000,170550000,0,0,179500000 0 0 0 0 ,37 0 0 0 0 ,179450000 0 0 0 0 ,7 0 0 0 0 
20160922,122122488,122122488,112953000,zn03.SHF,zn03,20160922,20160922,0( ),59582,178900000,179550000,179400000,180100000,176900000,179500000,31316,2796100900,61836,179500000,0,188500000,170550000,0,0,179500000 0 0 0 0 ,37 0 0 0 0 ,179450000 0 0 0 0 ,7 0 0 0 0 
20160922,122122488,122122488,112953000,ag1612.SHF,ag1612,20160922,20160922,0( ),643102,43450000,43080000,44000000,44300000,43520000,44060000,826500,54526655940,637250,44060000,0,45660000,40490000,0,0,44060000 0 0 0 0 ,5 0 0 0 0 ,44050000 0 0 0 0 ,155 0 0 0 0 
20160922,122122488,122122488,112953000,ag.SHF,ag,20160922,20160922,0( ),643102,43450000,43080000,44000000,44300000,43520000,44060000,826500,54526655940,637250,44060000,0,45660000,40490000,0,0,44060000 0 0 0 0 ,5 0 0 0 0 ,44050000 0 0 0 0 ,155 0 0 0 0 
20160922,122122488,122122488,112953000,ag02.SHF,ag02,20160922,20160922,0( ),643102,43450000,43080000,44000000,44300000,43520000,44060000,826500,54526655940,637250,44060000,0,45660000,40490000,0,0,44060000 0 0 0 0 ,5 0 0 0 0 ,44050000 0 0 0 0 ,155 0 0 0 0 
20160922,122122488,122122488,112953000,au1612.SHF,au1612,20160922,20160922,0( ),324646,2853500,2848000,2870000,2882500,2848500,2878000,180018,51688480000,318296,2878000,0,2990000,2705500,0,0,2878000 0 0 0 0 ,35 0 0 0 0 ,2877500 0 0 0 0 ,20 0 0 0 0 
20160922,122122488,122122488,112953000,au.SHF,au,20160922,20160922,0( ),324646,2853500,2848000,2870000,2882500,2848500,2878000,180018,51688480000,318296,2878000,0,2990000,2705500,0,0,2878000 0 0 0 0 ,35 0 0 0 0 ,2877500 0 0 0 0 ,20 0 0 0 0 
20160922,122122488,122122488,112953000,au02.SHF,au02,20160922,20160922,0( ),324646,2853500,2848000,2870000,2882500,2848500,2878000,180018,51688480000,318296,2878000,0,2990000,2705500,0,0,2878000 0 0 0 0 ,35 0 0 0 0 ,2877500 0 0 0 0 ,20 0 0 0 0 
20160922,122122488,122122488,112953000,bu1612.SHF,bu1612,20160922,20160922,0( ),1194688,18300000,18420000,18260000,18620000,18260000,18360000,704218,12999611000,1203188,18360000,0,19520000,17300000,0,0,18380000 0 0 0 0 ,147 0 0 0 0 ,18360000 0 0 0 0 ,198 0 0 0 0 
20160922,122122488,122122488,112953000,bu.SHF,bu,20160922,20160922,0( ),1194688,18300000,18420000,18260000,18620000,18260000,18360000,704218,12999611000,1203188,18360000,0,19520000,17300000,0,0,18380000 0 0 0 0 ,147 0 0 0 0 ,18360000 0 0 0 0 ,198 0 0 0 0 
20160922,122122488,122122488,112953000,bu02.SHF,bu02,20160922,20160922,0( ),1194688,18300000,18420000,18260000,18620000,18260000,18360000,704218,12999611000,1203188,18360000,0,19520000,17300000,0,0,18380000 0 0 0 0 ,147 0 0 0 0 ,18360000 0 0 0 0 ,198 0 0 0 0 
20160922,122122488,122122488,112953000,bu1706.SHF,bu1706,20160922,20160922,0( ),63608,20360000,20500000,20300000,20680000,20300000,20500000,17604,361249520,64460,20500000,0,21720000,19260000,0,0,20500000 0 0 0 0 ,7 0 0 0 0 ,20480000 0 0 0 0 ,13 0 0 0 0 
20160922,122122488,122122488,112953000,cu1610.SHF,cu1610,20160922,20160922,0( ),82822,373200000,372800000,373600000,376000000,372300000,375200000,31388,5881973500,77458,375200000,0,395100000,350400000,0,0,375200000 0 0 0 0 ,14 0 0 0 0 ,375100000 0 0 0 0 ,114 0 0 0 0 
20160922,122122488,122122488,112953000,cu00.SHF,cu00,20160922,20160922,0( ),82822,373200000,372800000,373600000,376000000,372300000,375200000,31388,5881973500,77458,375200000,0,395100000,350400000,0,0,375200000 0 0 0 0 ,14 0 0 0 0 ,375100000 0 0 0 0 ,114 0 0 0 0 
20160922,122122488,122122488,112953000,cu1611.SHF,cu1611,20160922,20160922,0( ),178240,373000000,373300000,373100000,376500000,372400000,375400000,148764,27861151500,177596,375400000,0,395600000,350900000,0,0,375400000 0 0 0 0 ,22 0 0 0 0 ,375300000 0 0 0 0 ,147 0 0 0 0 
20160922,122122488,122122488,112953000,cu.SHF,cu,20160922,20160922,0( ),178240,373000000,373300000,373100000,376500000,372400000,375400000,148764,27861151500,177596,375400000,0,395600000,350900000,0,0,375400000 0 0 0 0 ,22 0 0 0 0 ,375300000 0 0 0 0 ,147 0 0 0 0 
20160922,122122488,122122488,112953000,cu01.SHF,cu01,20160922,20160922,0( ),178240,373000000,373300000,373100000,376500000,372400000,375400000,148764,27861151500,177596,375400000,0,395600000,350900000,0,0,375400000 0 0 0 0 ,22 0 0 0 0 ,375300000 0 0 0 0 ,147 0 0 0 0 
20160922,122122488,122122488,112953000,cu1612.SHF,cu1612,20160922,20160922,0( ),116754,373400000,373300000,373000000,376600000,372500000,375800000,62694,11752106600,128360,375800000,0,395600000,350900000,0,0,375800000 0 0 0 0 ,63 0 0 0 0 ,375700000 0 0 0 0 ,10 0 0 0 0 
20160922,122122488,122122488,112953000,cu02.SHF,cu02,20160922,20160922,0( ),116754,373400000,373300000,373000000,376600000,372500000,375800000,62694,11752106600,128360,375800000,0,395600000,350900000,0,0,375800000 0 0 0 0 ,63 0 0 0 0 ,375700000 0 0 0 0 ,10 0 0 0 0 
20160922,122122488,122122488,112953000,cu1706.SHF,cu1706,20160922,20160922,0( ),1746,375600000,375000000,375000000,378600000,374700000,378100000,106,19997900,1718,378100000,0,397500000,352500000,0,0,380900000 0 0 0 0 ,2 0 0 0 0 ,375200000 0 0 0 0 ,1 0 0 0 0 
20160922,122122488,122122488,112953000,cu1708.SHF,cu1708,20160922,20160922,0( ),634,375800000,375400000,375200000,379000000,375200000,379000000,22,4146100,636,379000000,0,397900000,352800000,0,0,382000000 0 0 0 0 ,1 0 0 0 0 ,376100000 0 0 0 0 ,3 0 0 0 0 
20160922,122122488,122122488,112953000,ni1701.SHF,ni1701,20160922,20160922,0( ),496404,805100000,805300000,808500000,825600000,805200000,819200000,530386,43197721500,499364,819200000,0,853600000,756900000,0,0,819300000 0 0 0 0 ,4 0 0 0 0 ,819200000 0 0 0 0 ,2 0 0 0 0 
20160922,122122488,122122488,112953000,ni.SHF,ni,20160922,20160922,0( ),496404,805100000,805300000,808500000,825600000,805200000,819200000,530386,43197721500,499364,819200000,0,853600000,756900000,0,0,819300000 0 0 0 0 ,4 0 0 0 0 ,819200000 0 0 0 0 ,2 0 0 0 0 
20160922,122122488,122122488,112953000,ni03.SHF,ni03,20160922,20160922,0( ),496404,805100000,805300000,808500000,825600000,805200000,819200000,530386,43197721500,499364,819200000,0,853600000,756900000,0,0,819300000 0 0 0 0 ,4 0 0 0 0 ,819200000 0 0 0 0 ,2 0 0 0 0 
20160922,122122488,122122488,112953000,ni1705.SHF,ni1705,20160922,20160922,0( ),27372,818900000,818300000,823000000,838800000,816000000,832700000,7550,624859580,27678,832700000,0,867300000,769200000,0,0,833200000 0 0 0 0 ,3 0 0 0 0 ,832700000 0 0 0 0 ,1 0 0 0 0 
20160922,122122488,122122488,112953000,pb1612.SHF,pb1612,20160922,20160922,0( ),2270,146100000,146150000,145700000,146200000,144300000,145900000,784,56954450,2572,145900000,0,151950000,140300000,0,0,145850000 0 0 0 0 ,1 0 0 0 0 ,145650000 0 0 0 0 ,1 0 0 0 0 
20160922,122122488,122122488,112953000,pb02.SHF,pb02,20160922,20160922,0( ),2270,146100000,146150000,145700000,146200000,144300000,145900000,784,56954450,2572,145900000,0,151950000,140300000,0,0,145850000 0 0 0 0 ,1 0 0 0 0 ,145650000 0 0 0 0 ,1 0 0 0 0 
20160922,122122488,122122488,112953000,rb1701.SHF,rb1701,20160922,20160922,0( ),3355942,22570000,22590000,22540000,23300000,22530000,23070000,5735586,131461635540,3223366,23070000,0,23940000,21230000,0,0,23080000 0 0 0 0 ,965 0 0 0 0 ,23070000 0 0 0 0 ,1800 0 0 0 0 
20160922,122122488,122122488,112953000,rb.SHF,rb,20160922,20160922,0( ),3355942,22570000,22590000,22540000,23300000,22530000,23070000,5735586,131461635540,3223366,23070000,0,23940000,21230000,0,0,23080000 0 0 0 0 ,965 0 0 0 0 ,23070000 0 0 0 0 ,1800 0 0 0 0 
20160922,122122488,122122488,112953000,rb03.SHF,rb03,20160922,20160922,0( ),3355942,22570000,22590000,22540000,23300000,22530000,23070000,5735586,131461635540,3223366,23070000,0,23940000,21230000,0,0,23080000 0 0 0 0 ,965 0 0 0 0 ,23070000 0 0 0 0 ,1800 0 0 0 0 
20160922,122122488,122122488,112953000,rb1705.SHF,rb1705,20160922,20160922,0( ),501342,22750000,22760000,22710000,23610000,22700000,23420000,271772,6312531300,517202,23420000,0,24120000,21390000,0,0,23430000 0 0 0 0 ,205 0 0 0 0 ,23420000 0 0 0 0 ,30 0 0 0 0 
20160922,122122488,122122488,112953000,ru1701.SHF,ru1701,20160922,20160922,0( ),283812,132250000,131950000,132400000,136800000,131500000,135750000,639012,85817394000,310994,135750000,0,139850000,124000000,0,0,135800000 0 0 0 0 ,102 0 0 0 0 ,135750000 0 0 0 0 ,31 0 0 0 0 
20160922,122122488,122122488,112953000,ru.SHF,ru,20160922,20160922,0( ),283812,132250000,131950000,132400000,136800000,131500000,135750000,639012,85817394000,310994,135750000,0,139850000,124000000,0,0,135800000 0 0 0 0 ,102 0 0 0 0 ,135750000 0 0 0 0 ,31 0 0 0 0 
20160922,122122488,122122488,112953000,ru02.SHF,ru02,20160922,20160922,0( ),283812,132250000,131950000,132400000,136800000,131500000,135750000,639012,85817394000,310994,135750000,0,139850000,124000000,0,0,135800000 0 0 0 0 ,102 0 0 0 0 ,135750000 0 0 0 0 ,31 0 0 0 0 
20160922,122122488,122122488,112953000,ru1707.SHF,ru1707,20160922,20160922,0( ),44,134050000,134000000,135300000,136650000,135300000,136650000,6,816000,44,136650000,0,142000000,125950000,0,0,0 0 0 0 0 ,0 0 0 0 0 ,132450000 0 0 0 0 ,2 0 0 0 0 
20160922,122122488,122122488,112953500,zn1610.SHF,zn1610,20160922,20160922,0( ),68764,179550000,180200000,178800000,180700000,177400000,180000000,21018,1883519100,66838,180000000,0,189200000,171150000,0,0,180050000 0 0 0 0 ,7 0 0 0 0 ,179950000 0 0 0 0 ,3 0 0 0 0 
20160922,122122488,122122488,112953500,zn00.SHF,zn00,20160922,20160922,0( ),68764,179550000,180200000,178800000,180700000,177400000,180000000,21018,1883519100,66838,180000000,0,189200000,171150000,0,0,180050000 0 0 0 0 ,7 0 0 0 0 ,179950000 0 0 0 0 ,3 0 0 0 0 
20160922,122122488,122122488,112953500,zn1611.SHF,zn1611,20160922,20160922,0( ),252536,179350000,180050000,179400000,180450000,177200000,179750000,312228,27927491550,241874,179750000,0,189050000,171000000,0,0,179750000 0 0 0 0 ,4 0 0 0 0 ,179700000 0 0 0 0 ,106 0 0 0 0 
20160922,122122488,122122488,112953500,zn.SHF,zn,20160922,20160922,0( ),252536,179350000,180050000,179400000,180450000,177200000,179750000,312228,27927491550,241874,179750000,0,189050000,171000000,0,0,179750000 0 0 0 0 ,4 0 0 0 0 ,179700000 0 0 0 0 ,106 0 0 0 0 
20160922,122122488,122122488,112953500,zn01.SHF,zn01,20160922,20160922,0( ),252536,179350000,180050000,179400000,180450000,177200000,179750000,312228,27927491550,241874,179750000,0,189050000,171000000,0,0,179750000 0 0 0 0 ,4 0 0 0 0 ,179700000 0 0 0 0 ,106 0 0 0 0 
20160922,122122488,122122488,112953500,zn1612.SHF,zn1612,20160922,20160922,0( ),133642,179050000,179750000,179100000,180200000,177000000,179550000,109998,9828569500,139808,179550000,0,188700000,170750000,0,0,179550000 0 0 0 0 ,9 0 0 0 0 ,179500000 0 0 0 0 ,44 0 0 0 0 
20160922,122122488,122122488,112953500,zn02.SHF,zn02,20160922,20160922,0( ),133642,179050000,179750000,179100000,180200000,177000000,179550000,109998,9828569500,139808,179550000,0,188700000,170750000,0,0,179550000 0 0 0 0 ,9 0 0 0 0 ,179500000 0 0 0 0 ,44 0 0 0 0 
20160922,122122488,122122488,112953500,zn1701.SHF,zn1701,20160922,20160922,0( ),59582,178900000,179550000,179400000,180100000,176900000,179500000,31316,2796100900,61836,179500000,0,188500000,170550000,0,0,179500000 0 0 0 0 ,26 0 0 0 0 ,179450000 0 0 0 0 ,7 0 0 0 0 
20160922,122122488,122122488,112953500,zn03.SHF,zn03,20160922,20160922,0( ),59582,178900000,179550000,179400000,180100000,176900000,179500000,31316,2796100900,61836,179500000,0,188500000,170550000,0,0,179500000 0 0 0 0 ,26 0 0 0 0 ,179450000 0 0 0 0 ,7 0 0 0 0 
20160922,122122488,122122488,112953500,zn1704.SHF,zn1704,20160922,20160922,0( ),532,178850000,179550000,178200000,179500000,176700000,179500000,138,12260000,464,179500000,0,188500000,170550000,0,0,181400000 0 0 0 0 ,1 0 0 0 0 ,176700000 0 0 0 0 ,1 0 0 0 0 
20160922,122122488,122122488,112953500,zn1706.SHF,zn1706,20160922,20160922,0( ),1056,178600000,179050000,177800000,179300000,176400000,179050000,116,10291500,998,179050000,0,188000000,170050000,0,0,180950000 0 0 0 0 ,1 0 0 0 0 ,177700000 0 0 0 0 ,3 0 0 0 0 
20160922,122122488,122122488,112953500,ag1610.SHF,ag1610,20160922,20160922,0( ),2254,42950000,42770000,43400000,43850000,43400000,43780000,80,5246070,2250,43780000,0,45330000,40200000,0,0,44900000 0 0 0 0 ,1 0 0 0 0 ,41800000 0 0 0 0 ,1 0 0 0 0 
20160922,122122488,122122488,112953500,ag00.SHF,ag00,20160922,20160922,0( ),2254,42950000,42770000,43400000,43850000,43400000,43780000,80,5246070,2250,43780000,0,45330000,40200000,0,0,44900000 0 0 0 0 ,1 0 0 0 0 ,41800000 0 0 0 0 ,1 0 0 0 0 
20160922,122122488,122122488,112953500,ag1611.SHF,ag1611,20160922,20160922,0( ),2038,43150000,42860000,43580000,44010000,43580000,43920000,72,4733400,2066,43920000,0,45430000,40280000,0,0,45190000 0 0 0 0 ,3 0 0 0 0 ,42990000 0 0 0 0 ,1 0 0 0 0 
20160922,122122488,122122488,112953500,ag01.SHF,ag01,20160922,20160922,0( ),2038,43150000,42860000,43580000,44010000,43580000,43920000,72,4733400,2066,43920000,0,45430000,40280000,0,0,45190000 0 0 0 0 ,3 0 0 0 0 ,42990000 0 0 0 0 ,1 0 0 0 0 
20160922,122122488,122122488,112953500,ag1612.SHF,ag1612,20160922,20160922,0( ),643102,43450000,43080000,44000000,44300000,43520000,44050000,826700,54539870940,637250,44050000,0,45660000,40490000,0,0,44060000 0 0 0 0 ,5 0 0 0 0 ,44050000 0 0 0 0 ,56 0 0 0 0 
20160922,122122488,122122488,112953500,ag.SHF,ag,20160922,20160922,0( ),643102,43450000,43080000,44000000,44300000,43520000,44050000,826700,54539870940,637250,44050000,0,45660000,40490000,0,0,44060000 0 0 0 0 ,5 0 0 0 0 ,44050000 0 0 0 0 ,56 0 0 0 0 
20160922,122122488,122122488,112953500,ag02.SHF,ag02,20160922,20160922,0( ),643102,43450000,43080000,44000000,44300000,43520000,44050000,826700,54539870940,637250,44050000,0,45660000,40490000,0,0,44060000 0 0 0 0 ,5 0 0 0 0 ,44050000 0 0 0 0 ,56 0 0 0 0 
20160922,122122488,122122488,112953500,ag1701.SHF,ag1701,20160922,20160922,0( ),1048,43510000,43190000,43860000,44400000,43680000,44260000,584,38667480,1094,44260000,0,45780000,40590000,0,0,44350000 0 0 0 0 ,2 0 0 0 0 ,44200000 0 0 0 0 ,5 0 0 0 0 
20160922,122122488,122122488,112953500,ag03.SHF,ag03,20160922,20160922,0( ),1048,43510000,43190000,43860000,44400000,43680000,44260000,584,38667480,1094,44260000,0,45780000,40590000,0,0,44350000 0 0 0 0 ,2 0 0 0 0 ,44200000 0 0 0 0 ,5 0 0 0 0 
20160922,122122488,122122488,112953500,al1612.SHF,al1612,20160922,20160922,0( ),126136,119650000,119500000,120000000,121300000,119500000,121250000,37028,2230953150,131592,121250000,0,124250000,114700000,0,0,121300000 0 0 0 0 ,277 0 0 0 0 ,121200000 0 0 0 0 ,10 0 0 0 0 
20160922,122122488,122122488,112953500,al02.SHF,al02,20160922,20160922,0( ),126136,119650000,119500000,120000000,121300000,119500000,121250000,37028,2230953150,131592,121250000,0,124250000,114700000,0,0,121300000 0 0 0 0 ,277 0 0 0 0 ,121200000 0 0 0 0 ,10 0 0 0 0 
20160922,122122488,122122488,112953500,au1611.SHF,au1611,20160922,20160922,0( ),18,2860000,2850000,2857000,2886000,2857000,2873000,64,18411300,22,2873000,0,2992500,2707500,0,0,2992500 0 0 0 0 ,2 0 0 0 0 ,2873000 0 0 0 0 ,1 0 0 0 0 
20160922,122122488,122122488,112953500,au01.SHF,au01,20160922,20160922,0( ),18,2860000,2850000,2857000,2886000,2857000,2873000,64,18411300,22,2873000,0,2992500,2707500,0,0,2992500 0 0 0 0 ,2 0 0 0 0 ,2873000 0 0 0 0 ,1 0 0 0 0 
20160922,122122488,122122488,112953500,au1612.SHF,au1612,20160922,20160922,0( ),324646,2853500,2848000,2870000,2882500,2848500,2878000,180020,51689055600,318296,2878000,0,2990000,2705500,0,0,2878000 0 0 0 0 ,34 0 0 0 0 ,2877500 0 0 0 0 ,20 0 0 0 0 
20160922,122122488,122122488,112953500,au.SHF,au,20160922,20160922,0( ),324646,2853500,2848000,2870000,2882500,2848500,2878000,180020,51689055600,318296,2878000,0,2990000,2705500,0,0,2878000 0 0 0 0 ,34 0 0 0 0 ,2877500 0 0 0 0 ,20 0 0 0 0 
20160922,122122488,122122488,112953500,au02.SHF,au02,20160922,20160922,0( ),324646,2853500,2848000,2870000,2882500,2848500,2878000,180020,51689055600,318296,2878000,0,2990000,2705500,0,0,2878000 0 0 0 0 ,34 0 0 0 0 ,2877500 0 0 0 0 ,20 0 0 0 0 
20160922,122122488,122122488,112953500,au1702.SHF,au1702,20160922,20160922,0( ),174,2872500,2864000,2882500,2893500,2874500,2893500,10,2883200,176,2893500,0,3007000,2720500,0,0,2918000 0 0 0 0 ,1 0 0 0 0 ,2859500 0 0 0 0 ,1 0 0 0 0 
20160922,122122488,122122488,112953500,au03.SHF,au03,20160922,20160922,0( ),174,2872500,2864000,2882500,2893500,2874500,2893500,10,2883200,176,2893500,0,3007000,2720500,0,0,2918000 0 0 0 0 ,1 0 0 0 0 ,2859500 0 0 0 0 ,1 0 0 0 0 
20160922,122122488,122122488,112953500,bu1612.SHF,bu1612,20160922,20160922,0( ),1194688,18300000,18420000,18260000,18620000,18260000,18380000,704320,13001485760,1203164,18380000,0,19520000,17300000,0,0,18380000 0 0 0 0 ,325 0 0 0 0 ,18360000 0 0 0 0 ,206 0 0 0 0 
20160922,122122488,122122488,112953500,bu.SHF,bu,20160922,20160922,0( ),1194688,18300000,18420000,18260000,18620000,18260000,18380000,704320,13001485760,1203164,18380000,0,19520000,17300000,0,0,18380000 0 0 0 0 ,325 0 0 0 0 ,18360000 0 0 0 0 ,206 0 0 0 0 
20160922,122122488,122122488,112953500,bu02.SHF,bu02,20160922,20160922,0( ),1194688,18300000,18420000,18260000,18620000,18260000,18380000,704320,13001485760,1203164,18380000,0,19520000,17300000,0,0,18380000 0 0 0 0 ,325 0 0 0 0 ,18360000 0 0 0 0 ,206 0 0 0 0 
20160922,122122488,122122488,112953500,bu1706.SHF,bu1706,20160922,20160922,0( ),63608,20360000,20500000,20300000,20680000,20300000,20500000,17604,361249520,64460,20500000,0,21720000,19260000,0,0,20500000 0 0 0 0 ,7 0 0 0 0 ,20480000 0 0 0 0 ,10 0 0 0 0 
20160922,122122488,122122488,112953500,cu1611.SHF,cu1611,20160922,20160922,0( ),178240,373000000,373300000,373100000,376500000,372400000,375400000,148766,27861526900,177598,375400000,0,395600000,350900000,0,0,375400000 0 0 0 0 ,31 0 0 0 0 ,375300000 0 0 0 0 ,147 0 0 0 0 
20160922,122122488,122122488,112953500,cu.SHF,cu,20160922,20160922,0( ),178240,373000000,373300000,373100000,376500000,372400000,375400000,148766,27861526900,177598,375400000,0,395600000,350900000,0,0,375400000 0 0 0 0 ,31 0 0 0 0 ,375300000 0 0 0 0 ,147 0 0 0 0 
20160922,122122488,122122488,112953500,cu01.SHF,cu01,20160922,20160922,0( ),178240,373000000,373300000,373100000,376500000,372400000,375400000,148766,27861526900,177598,375400000,0,395600000,350900000,0,0,375400000 0 0 0 0 ,31 0 0 0 0 ,375300000 0 0 0 0 ,147 0 0 0 0 
20160922,122122488,122122488,112953500,cu1703.SHF,cu1703,20160922,20160922,0( ),7690,374000000,373900000,373800000,377700000,373600000,377300000,844,158914000,7364,377300000,0,396300000,351400000,0,0,377900000 0 0 0 0 ,1 0 0 0 0 ,376300000 0 0 0 0 ,6 0 0 0 0 
20160922,122122488,122122488,112953500,cu1706.SHF,cu1706,20160922,20160922,0( ),1746,375600000,375000000,375000000,378600000,374700000,378100000,106,19997900,1718,378100000,0,397500000,352500000,0,0,380900000 0 0 0 0 ,2 0 0 0 0 ,375300000 0 0 0 0 ,3 0 0 0 0 
20160922,122122488,122122488,112953500,ni1705.SHF,ni1705,20160922,20160922,0( ),27372,818900000,818300000,823000000,838800000,816000000,832700000,7550,624859580,27678,832700000,0,867300000,769200000,0,0,833200000 0 0 0 0 ,1 0 0 0 0 ,832700000 0 0 0 0 ,1 0 0 0 0 
20160922,122122488,122122488,112953500,pb1611.SHF,pb1611,20160922,20160922,0( ),21460,146200000,146300000,145800000,146100000,143950000,145750000,9492,689257350,21108,145750000,0,152150000,140400000,0,0,145750000 0 0 0 0 ,1 0 0 0 0 ,145700000 0 0 0 0 ,2 0 0 0 0 
